ID,ERGO_Prob,ERGO2_Prob,NetTCR_Prob,NetTCR22_Prob,TITAN_Prob,EPACT_Prob,PanPep_Prob,SCEPTR_Prob
fp_1997,0.024582307785749435,0.0202193073928356,0.0007586181,0.6821335,0.03601613640785217,0.38539496,0.70124626,0.2
fp_1998,0.021457182243466377,0.0388302654027938,0.00036245584,0.55977136,0.04079517349600792,0.24550118,0.75677687,0.2
fp_1999,0.030279554426670074,0.0313010215759277,0.00060659647,0.56447995,0.04137478768825531,0.36991593,0.7384526,0.2
fp_2000,0.007345850579440594,0.034199520945549,0.00032377243,0.7434645,0.03634805977344513,0.17026475,0.81526107,0.2
fp_2001,0.09957479685544968,0.0254456661641597,0.00057405233,0.52493733,0.026435572654008865,0.38408336,0.71191144,0.2
fp_2002,0.005726031493395567,0.0375051498413085,0.00038531423,0.33238634,0.04611564800143242,0.025681349,0.8212178,0.2
fp_2003,0.06342030316591263,0.0171781741082668,0.0005288422,0.6400578,0.025239598006010056,0.43761653,0.72618973,0.2
fp_2004,0.01605512946844101,0.0324790179729461,0.00038841367,0.5059814,0.019385721534490585,0.06031819,0.8299118,0.2
fp_2005,0.07522401958703995,0.0203523430973291,0.0009545684,0.5536015,0.00927596352994442,0.46995687,0.6743791,0.2
fp_2006,0.0888826921582222,0.0847723260521888,0.00027388334,0.4975628,0.025860529392957687,0.28220084,0.7745963,0.2
fp_2007,0.09848929941654205,0.0173366926610469,0.00060993433,0.92441636,0.0292847640812397,0.5178438,0.69910467,0.2
fp_2008,0.10001158714294434,0.1295695453882217,0.00065019727,0.72962964,0.037335045635700226,0.33202264,0.8354704,0.2
fp_2009,0.06453777849674225,0.0122550511732697,0.0006327629,0.4866167,0.011053276248276234,0.42807555,0.6441804,0.2
fp_2010,0.05399707332253456,0.0637748539447784,0.0007121563,0.7559169,0.013753420673310757,0.20634554,0.8307116,0.2
fp_2011,0.09267815202474594,0.0158943049609661,0.00059369206,0.90912884,0.023030322045087814,0.47067833,0.6855954,0.2
fp_2012,0.08127586543560028,0.0467340573668479,0.0012757182,0.42141628,0.03107558935880661,0.22397669,0.8089117,0.2
fp_2013,0.07375765591859818,0.0424771569669246,0.00061920285,0.8862438,0.04573395848274231,0.46052372,0.72097564,0.2
fp_2014,0.07248077541589737,0.0684702321887016,0.00096431375,0.3956671,0.05073539540171623,0.38785082,0.6561401,0.2
fp_2015,0.03544165566563606,0.0169203206896781,0.0005809963,0.784222,0.019987693056464195,0.49781802,0.6923497,0.2
fp_2016,0.006669186986982822,0.0691965892910957,0.0012888312,0.38136318,0.04218186438083649,0.09663395,0.7316587,0.2
fp_2017,0.06176090985536575,0.0278370399028062,0.0005635619,0.2660069,0.04796743020415306,0.42749256,0.6947737,0.2
fp_2018,0.06221495196223259,0.0280074756592512,0.0007802248,0.6163305,0.04897162318229675,0.15346949,0.75009966,0.2
fp_2019,0.06662777811288834,0.0154888434335589,0.0005925596,0.34977135,0.03794750198721886,0.41761303,0.7140792,0.2
fp_2020,0.0337383858859539,0.1318594217300415,0.00081312656,0.44686335,0.03177345544099808,0.36581445,0.7541389,0.2
fp_2021,0.05534752458333969,0.0277925170958042,0.0005669892,0.5892925,0.034302324056625366,0.4123568,0.70340025,0.2
fp_2022,0.05133792385458946,0.0827149599790573,0.0007996559,0.5240959,0.02818126603960991,0.33198735,0.7656126,0.2
fp_2023,0.04774957150220871,0.0171167775988578,0.0006364584,0.6939823,0.025650594383478165,0.4033519,0.7101253,0.2
fp_2024,0.02520987018942833,0.0294760316610336,0.0012142658,0.4838305,0.010324141941964626,0.22110778,0.7838527,0.2
fp_2025,0.07937580347061157,0.0223992019891738,0.00060901046,0.9062928,0.025689056143164635,0.53880453,0.6768141,0.2
fp_2026,0.07138281315565109,0.0777136087417602,0.0004503429,0.5264583,0.03661920130252838,0.14306621,0.72023964,0.2
fp_2027,0.0419190488755703,0.2328692525625229,0.0006290078,0.92089665,0.037168603390455246,0.5458691,0.6835574,0.2
fp_2028,0.049451328814029694,0.0133129907771945,0.00053671,0.5868274,0.03074670396745205,0.25855207,0.78659487,0.2
fp_2029,0.06527785211801529,0.347936600446701,0.0006056726,0.8907095,0.010754554532468319,0.48160493,0.5316963,0.2
fp_2030,0.06196717172861099,0.2585193514823913,0.00073966384,0.6325716,0.01378546841442585,0.09772717,0.8295541,0.2
fp_2031,0.020076878368854523,0.2748458385467529,0.0009894669,0.5738952,0.03291268274188042,0.51210606,0.7126932,0.2
fp_2032,0.041304413229227066,0.0497746542096138,0.00064238906,0.51924825,0.041821032762527466,0.038101412,0.7867141,0.2
fp_2033,0.024485358968377113,0.211762323975563,0.0007632971,0.64009494,0.044228702783584595,0.45075828,0.5766648,0.2
fp_2034,0.08315344154834747,0.0485794879496097,0.00065663457,0.30690095,0.06090728938579559,0.026579333,0.73000956,0.2
fp_2035,0.023299258202314377,0.2335875928401947,0.00091290474,0.7680327,0.03322809562087059,0.44344667,0.711202,0.2
fp_2036,0.044450074434280396,0.0603491552174091,0.00080931187,0.557547,0.05502483993768692,0.20901954,0.68293166,0.2
fp_2037,0.024837154895067215,0.113797903060913,0.00067040324,0.85409755,0.037727296352386475,0.55307955,0.727715,0.2
fp_2038,0.034410927444696426,0.0780752673745155,0.0006519854,0.73858607,0.0300307460129261,0.19977574,0.7935269,0.2
fp_2039,0.06235579401254654,0.3265993893146515,0.00067198277,0.7907225,0.027195068076252937,0.5592669,0.6008631,0.2
fp_2040,0.03152449056506157,0.0422986038029193,0.0006644428,0.28245324,0.03697274997830391,0.11205139,0.7224933,0.2
fp_2041,0.025346780195832253,0.3250681161880493,0.000616014,0.78713906,0.025420354679226875,0.5500732,0.721874,0.2
fp_2042,0.15634700655937195,0.049947366118431,0.00073832273,0.3478093,0.03362727910280228,0.22677685,0.78951186,0.2
fp_2043,0.04407615214586258,0.2575215697288513,0.0009159446,0.7447429,0.013869424350559711,0.44108632,0.5736971,0.2
fp_2044,0.06658656895160675,0.0476911514997482,0.00043961406,0.56639016,0.03040890023112297,0.21491939,0.67696846,0.2
fp_2045,0.06514567881822586,0.189010739326477,0.00061297417,0.9316789,0.03108111210167408,0.4713987,0.6880747,0.2
fp_2046,0.09446083754301071,0.0233719255775213,0.000631392,0.7604693,0.0669127032160759,0.39936265,0.7202434,0.2
fp_2047,0.025117237120866776,0.5184546709060669,0.0006548166,0.8239954,0.011593891307711601,0.41033003,0.5314682,0.2
fp_2048,0.12276943773031235,0.0502313114702701,0.0007298291,0.5274553,0.0667029544711113,0.4778039,0.72722644,0.2
fp_2049,0.05045005679130554,0.4068443179130554,0.0006174743,0.9321495,0.025074785575270653,0.5030339,0.62169755,0.2
fp_2050,0.01196926087141037,0.0203106198459863,0.0008017123,0.5564426,0.10588788986206055,0.40349928,0.71850705,0.2
fp_2051,0.02919723652303219,0.0311020538210868,0.0006258786,0.9181508,0.05185258388519287,0.54462045,0.70952237,0.2
fp_2052,0.002294328995049,0.0225187242031097,0.00091570616,0.47910267,0.059275366365909576,0.19178772,0.73747575,0.2
fp_2053,0.024023521691560745,0.3871036767959595,0.000608325,0.924358,0.035837847739458084,0.5595397,0.7059789,0.2
fp_2054,0.007552853785455227,0.0461821965873241,0.000590235,0.85963804,0.09602523595094681,0.46439222,0.75152135,0.2
fp_2055,0.024572767317295074,0.1897871494293213,0.00066280365,0.7115501,0.04838988184928894,0.5728131,0.6840962,0.2
fp_2056,0.0541706420481205,0.0260590929538011,0.00057661533,0.8583814,0.06166313216090202,0.15379821,0.69937235,0.2
fp_2057,0.041565392166376114,0.3125681579113006,0.0006300509,0.90236264,0.04467403143644333,0.5266271,0.7210083,0.2
fp_2058,0.07125399261713028,0.0295845903456211,0.00061529875,0.508408,0.04902847483754158,0.40542233,0.7512859,0.2
fp_2059,0.036490462720394135,0.2678242921829223,0.00060892105,0.70048875,0.04362807795405388,0.39027402,0.72323143,0.2
fp_2060,0.005124375689774752,0.1986018568277359,0.0007019341,0.7851731,0.034245505928993225,0.39138386,0.68730545,0.2
fp_2061,0.02642144076526165,0.4335024952888489,0.00062036514,0.87830675,0.028836645185947418,0.48878008,0.7412652,0.2
fp_2062,0.07509700953960419,0.0291713029146194,0.00059470534,0.42956418,0.0809321328997612,0.34254208,0.70124924,0.2
fp_2063,0.04428456351161003,0.4456108510494232,0.000613153,0.9305769,0.03477875888347626,0.5117168,0.71873224,0.2
fp_2064,0.024753231555223465,0.6124922633171082,0.9464977,0.9600644,0.020424600690603256,0.20589502,0.8125694,0.2
fp_2065,0.005473791621625423,0.4161171913146972,0.94648373,0.35198843,0.0416766032576561,0.15769848,0.83215153,0.2
fp_2066,0.025437969714403152,0.7763011455535889,0.937654,0.34469354,0.006667743902653456,0.2428117,0.79589546,0.2
fp_2067,0.1365935057401657,0.3462277948856354,0.946478,0.72020334,0.01858031563460827,0.24789259,0.7852416,0.2
fp_2068,0.008813541382551193,0.7815492749214172,0.94203776,0.55238426,0.000901790801435709,0.26623672,0.7651541,0.2
fp_2069,0.05212398245930672,0.8007093071937561,0.95165265,0.318842,0.04978155717253685,0.09114731,0.8311103,0.2
fp_2070,0.22964702546596527,0.8470730185508728,0.94874585,0.24153534,0.008216015994548798,0.22863656,0.75853443,0.2
fp_2071,0.033258743584156036,0.2728799879550934,0.9311155,0.13683169,0.09260961413383484,0.25829637,0.8400035,0.2
fp_2072,0.029717249795794487,0.635482668876648,0.9484667,0.24646625,0.012190560810267925,0.23309599,0.7106985,0.2
fp_2073,0.007928161881864071,0.5773939490318298,0.9434786,0.6106113,0.03446175158023834,0.18812042,0.7943477,0.2
fp_2074,0.006307905074208975,0.6267145872116089,0.95888674,0.325728,0.006416811142116785,0.12877555,0.7984519,0.2
fp_2075,0.06955743581056595,0.3873512148857116,0.947282,0.46760434,0.059349630028009415,0.23813812,0.7748989,0.2
fp_2076,0.025956645607948303,0.6975963115692139,0.94244623,0.36894432,0.010829057544469833,0.2108753,0.78458345,0.2
fp_2077,0.03684137761592865,0.4897305965423584,0.94301176,0.56731,0.05073028430342674,0.23619965,0.8466387,0.2
fp_2078,0.018630104139447212,0.7734426259994507,0.9429215,0.33294672,0.005184771493077278,0.21231577,0.72465557,0.2
fp_2079,0.012077106162905693,0.7957279086112976,0.93800867,0.1397973,0.036453474313020706,0.28872415,0.8048183,0.2
fp_2080,0.09434648603200912,0.8324520587921143,0.9350004,0.252312,0.004207756370306015,0.20463593,0.763332,0.2
fp_2081,0.03145650774240494,0.7856894731521606,0.9455241,0.22391076,0.03144455328583717,0.20562336,0.832972,0.2
fp_2082,0.00553564028814435,0.7129791378974915,0.95168024,0.41014853,0.002960577141493559,0.20011008,0.7759142,0.2
fp_2083,0.10527513176202774,0.5667932033538818,0.9437574,0.32893667,0.04519222304224968,0.21700896,0.8396306,0.2
fp_2084,0.07189329713582993,0.7547236680984497,0.933799,0.26285127,0.009479003958404064,0.22610983,0.8468473,0.2
fp_2085,0.13111938536167145,0.8212053179740906,0.9454925,0.7417722,0.011618221178650856,0.19214374,0.7433168,0.2
fp_2086,0.014642436057329178,0.664931058883667,0.9273,0.46084586,0.006989394314587116,0.23796454,0.7853849,0.2
fp_2087,0.06422697752714157,0.8188864588737488,0.94733036,0.7275928,0.006153890863060951,0.20325278,0.81817365,0.2
fp_2088,0.10039960592985153,0.7589540481567383,0.9428125,0.36868414,0.002248792676255107,0.24458657,0.7608418,0.2
fp_2089,0.0824904590845108,0.8092396855354309,0.95265853,0.38660452,0.01783262938261032,0.15481128,0.7863711,0.2
fp_2090,0.013056958094239235,0.4931137859821319,0.93643105,0.4099873,0.008496479131281376,0.24266495,0.8584331,0.2
fp_2091,0.04553630203008652,0.8174447417259216,0.9557706,0.397439,0.034875668585300446,0.2018782,0.6894585,0.2
fp_2092,0.12338078022003174,0.6786368489265442,0.9308704,0.69000375,0.02611483447253704,0.19845691,0.83842915,0.2
fp_2093,0.008148533292114735,0.8136862516403198,0.9398624,0.39914712,0.013506673276424408,0.13552426,0.67618126,0.2
fp_2094,0.004573595244437456,0.5830378532409668,0.9382627,0.5007713,0.00311840558424592,0.16858643,0.7111357,0.2
fp_2095,0.007437604013830423,0.8165247440338135,0.9487016,0.69763577,0.029636194929480553,0.20132788,0.7505014,0.2
fp_2096,0.027348067611455917,0.7008460760116577,0.9432596,0.2791482,0.009005232714116573,0.21591236,0.703714,0.2
fp_2097,0.0698205754160881,0.8136590719223022,0.94666517,0.5334885,0.015180842019617558,0.22706623,0.69882596,0.2
fp_2098,0.013156488537788391,0.8038837909698486,0.9361656,0.3153965,0.007468370255082846,0.21136409,0.80235744,0.2
fp_2099,0.11102931201457977,0.4174489378929138,0.9470453,0.38184646,0.01399410329759121,0.19503938,0.8201071,0.2
fp_2100,0.0043421718291938305,0.7938145995140076,0.9384421,0.4585293,0.031085088849067688,0.22202225,0.8098274,0.2
fp_2101,0.030239207670092583,0.5533351302146912,0.9564253,0.64446443,0.004622191656380892,0.28749752,0.6963924,0.2
fp_2102,0.03053821437060833,0.7667676210403442,0.93477094,0.24211319,0.007957936264574528,0.222371,0.79188585,0.2
fp_2103,0.09758023917675018,0.750717282295227,0.92041093,0.51175725,0.01779794506728649,0.11746985,0.78956187,0.2
fp_2104,0.007384298834949732,0.7954939007759094,0.94952154,0.3485809,0.021170878782868385,0.14504512,0.8462857,0.2
fp_2105,0.010745741426944733,0.8093610405921936,0.9387257,0.6299525,0.015232490375638008,0.2060016,0.6914998,0.2
fp_2106,0.041975561529397964,0.6571439504623413,0.9475484,0.47446442,0.0067908549681305885,0.10919611,0.88738614,0.2
fp_2107,0.11904151737689972,0.4467751979827881,0.94858044,0.63299316,0.004114430397748947,0.19966607,0.7913221,0.2
fp_2108,0.0120603172108531,0.6243696212768555,0.97254115,0.27189854,0.02052220329642296,0.102703065,0.8632406,0.2
fp_2109,0.10483259707689285,0.5822210907936096,0.93916935,0.61533153,0.0110954400151968,0.1643359,0.76369107,0.2
fp_2110,0.0007900624768808484,0.5553764700889587,0.9609493,0.30369422,0.034566160291433334,0.123175,0.7084192,0.2
fp_2111,0.09922147542238235,0.8118835091590881,0.9463181,0.532073,0.0275555532425642,0.22140129,0.76390225,0.2
fp_2112,0.002178778639063239,0.5797507166862488,0.9638729,0.28784433,0.02394597977399826,0.1209499,0.82171834,0.2
fp_2113,0.09701386094093323,0.4493489563465118,0.9468366,0.6957753,0.005620294716209173,0.18829963,0.6787365,0.2
fp_2114,0.001166292349807918,0.651348888874054,0.95247275,0.36389238,0.02870679832994938,0.19495739,0.89408356,0.2
fp_2115,0.14228983223438263,0.8331800103187561,0.9456959,0.64587384,0.02001296542584896,0.18423596,0.66948575,0.2
fp_2116,0.04001908376812935,0.7831336259841919,0.95505536,0.429314,0.017498044297099113,0.18641011,0.7570753,0.2
fp_2117,0.013771932572126389,0.8237311840057373,0.94827026,0.26192826,0.012045910581946373,0.21325372,0.68534464,0.2
fp_2118,0.29696524143218994,0.5304986238479614,0.9509565,0.29187554,0.01799888163805008,0.17461886,0.8416965,0.2
fp_2119,0.08829416334629059,0.6537892818450928,0.9486923,0.6662222,0.011921271681785583,0.23526044,0.8118552,0.2
fp_2120,0.019655486568808556,0.6840218901634216,0.9708838,0.41775316,0.006137135438621044,0.13324364,0.8430524,0.2
fp_2121,0.10457051545381546,0.6044699549674988,0.9260609,0.53447604,0.013533433899283409,0.2005719,0.7061738,0.2
fp_2122,0.15743620693683624,0.5931881070137024,0.9404771,0.6874946,0.032323699444532394,0.1602063,0.8753154,0.2
fp_2123,0.10839088261127472,0.7892614006996155,0.93746907,0.6026668,0.0036273507867008448,0.25919533,0.7787276,0.2
fp_2124,0.04669959470629692,0.491655021905899,0.94812787,0.35785455,0.005503889638930559,0.13852635,0.89309305,0.2
fp_2125,0.044079508632421494,0.7748510241508484,0.9315684,0.69081295,0.001659258152358234,0.2211747,0.7341188,0.2
fp_2126,0.04095488786697388,0.7862598299980164,0.9450933,0.7163578,0.02670379728078842,0.19223127,0.8985832,0.2
fp_2127,0.01188983116298914,0.7903550267219543,0.94007516,0.29804224,0.0032100100070238113,0.19139661,0.7452516,0.2
fp_2128,0.179341122508049,0.5811234712600708,0.9519384,0.45553637,0.03264153003692627,0.13599886,0.88793427,0.2
fp_2129,0.04703188315033913,0.795577347278595,0.94900835,0.3390209,0.006995082832872868,0.28168076,0.7449764,0.2
fp_2130,0.003429634729400277,0.7073159217834473,0.9417409,0.40384203,0.013001592829823494,0.16884032,0.76702356,0.2
fp_2131,0.009171186946332455,0.7955495119094849,0.9432601,0.4538816,0.003931937739253044,0.26374832,0.80859256,0.2
fp_2132,0.09690538793802261,0.7364752292633057,0.95620906,0.2498239,0.03331289067864418,0.12147948,0.70889705,0.2
fp_2133,0.011717711575329304,0.8086100220680237,0.934502,0.6061543,0.006678957957774401,0.2326282,0.75582254,0.2
fp_2134,0.03455682843923569,0.5830540060997009,0.941898,0.33323693,0.02447388879954815,0.16164267,0.8698455,0.2
fp_2135,0.034145452082157135,0.7836658358573914,0.93048185,0.47313923,0.003442274173721671,0.13750595,0.7460169,0.2
fp_2136,0.011654170230031013,0.6800257563591003,0.94896716,0.28753132,0.02175116539001465,0.10954635,0.88452786,0.2
fp_2137,0.03681577742099762,0.7896646857261658,0.94095016,0.39079446,0.0035035302862524986,0.21493252,0.7707552,0.2
fp_2138,0.015072600916028023,0.7563794851303101,0.95437014,0.4963337,0.01924179494380951,0.13185292,0.8746233,0.2
fp_2139,0.025599554181098938,0.7927142977714539,0.938317,0.54877317,0.001424382091499865,0.22293285,0.75713044,0.2
fp_2140,0.016380321234464645,0.5905765891075134,0.9369099,0.62684643,0.018863482400774956,0.17110412,0.8146452,0.2
fp_2141,0.06730476766824722,0.791967511177063,0.9462455,0.6161863,0.003403107402846217,0.17942639,0.8148947,0.2
fp_2142,0.04002497345209122,0.5930137038230896,0.8824676,0.5306248,0.021096743643283844,0.25949585,0.7893129,0.2
fp_2143,0.014086786657571793,0.553888738155365,0.94369245,0.7415005,0.003136914921924472,0.18215308,0.7850127,0.2
fp_2144,0.05565541610121727,0.5240423083305359,0.942369,0.70869863,0.008350999094545841,0.11373147,0.84234834,0.2
fp_2145,0.06825684010982513,0.788846492767334,0.9325744,0.5652684,0.0008905770955607295,0.18110144,0.7322482,0.2
fp_2146,0.021070487797260284,0.424932599067688,0.9478737,0.35599428,0.02126084826886654,0.33271676,0.86683655,0.2
fp_2147,0.05557598918676376,0.7793170213699341,0.9422496,0.6407691,0.003061585361137986,0.1597773,0.81164837,0.2
fp_2148,0.040543679147958755,0.4412424862384796,0.9492333,0.36010936,0.04174935072660446,0.30489203,0.774251,0.2
fp_2149,0.011412645690143108,0.7912068963050842,0.9430911,0.6694918,0.002970264293253422,0.32431173,0.74339503,0.2
fp_2150,0.006083340849727392,0.3727428913116455,0.93269515,0.3017034,0.02312912978231907,0.5055013,0.84047496,0.2
fp_2151,0.10203316807746887,0.8015890717506409,0.93310493,0.37340268,0.0057543618604540825,0.23991868,0.7510989,0.2
fp_2152,0.016177784651517868,0.3490428328514099,0.94196284,0.6626003,0.035884976387023926,0.22720867,0.8320777,0.2
fp_2153,0.06605713069438934,0.7864519357681274,0.93945193,0.5401865,0.004660482052713633,0.23687506,0.78046477,0.2
fp_2154,0.3157522976398468,0.5115243196487427,0.9369533,0.34333858,0.022055821493268013,0.22847381,0.8682833,0.2
fp_2155,0.014092356897890568,0.7754431962966919,0.9443757,0.44687748,0.015878314152359962,0.31184882,0.80481935,0.2
fp_2156,0.006181666627526283,0.3106337785720825,0.9467281,0.555169,0.008093874901533127,0.2159597,0.82287294,0.2
fp_2157,0.01320485956966877,0.7818025350570679,0.9395206,0.7498283,0.006778025068342686,0.23159814,0.7893994,0.2
fp_2158,0.2711452841758728,0.51296466588974,0.87663984,0.33955097,0.02282249741256237,0.22519976,0.83897746,0.2
fp_2159,0.0625578984618187,0.7789392471313477,0.94617,0.60386217,0.0029754950664937496,0.20235679,0.7947919,0.2
fp_2160,0.02909882739186287,0.3690157532691955,0.8839046,0.36835313,0.015128874219954014,0.2348353,0.78223825,0.2
fp_2161,0.07874277979135513,0.4036914408206939,0.9392792,0.37579408,0.02173156477510929,0.19685191,0.80870163,0.2
fp_2162,0.10078506916761398,0.3747009932994842,0.9435259,0.7108619,0.005873340182006359,0.23949748,0.8342606,0.2
fp_2163,0.046115197241306305,0.3856784403324127,0.95217276,0.4223741,0.006937264930456877,0.18170106,0.79309756,0.2
fp_2164,0.019669098779559135,0.3746205270290375,0.8860618,0.35456103,0.02168184705078602,0.3423879,0.8273189,0.2
fp_2165,0.020032398402690887,0.3656442165374756,0.95119226,0.25751227,0.02063301019370556,0.14032097,0.8155019,0.2
fp_2166,0.009872897528111935,0.5379421710968018,0.90512073,0.2697842,0.038018807768821716,0.45465955,0.8416474,0.2
fp_2167,0.036253418773412704,0.3414466381072998,0.94756365,0.29391503,0.03420621529221535,0.16544852,0.83212805,0.2
fp_2168,0.003706791438162327,0.3253992199897766,0.913802,0.6212691,0.014868419617414474,0.22478428,0.8823141,0.2
fp_2169,0.015554734505712986,0.3298238813877105,0.9563575,0.44266477,0.024899734184145927,0.14525934,0.8074743,0.2
fp_2170,0.09652622789144516,0.4335298240184784,0.9136381,0.41438922,0.031223900616168976,0.32124114,0.8228321,0.2
fp_2171,0.015020334161818027,0.4175573587417602,0.9439612,0.3650058,0.02759966254234314,0.19506063,0.85174394,0.2
fp_2172,0.035110197961330414,0.3831893801689148,0.9029075,0.48180765,0.02578693814575672,0.22739054,0.86249036,0.2
fp_2173,0.03995852172374725,0.4034107625484466,0.93973887,0.36076275,0.01709691621363163,0.1971466,0.8313446,0.2
fp_2174,0.009962732903659344,0.4213500618934631,0.91891956,0.2411334,0.03190436586737633,0.21179067,0.8504929,0.2
fp_2175,0.04722074419260025,0.3340535759925842,0.93554825,0.43830833,0.018581246957182884,0.21001598,0.7983209,0.2
fp_2176,0.010187962092459202,0.3677031695842743,0.92063296,0.34933463,0.014186768792569637,0.29506457,0.8729377,0.2
fp_2177,0.03746354952454567,0.3484901487827301,0.964077,0.3675858,0.005754522513598204,0.18063593,0.806566,0.2
fp_2178,0.054137494415044785,0.5467373132705688,0.883309,0.35625917,0.01762821152806282,0.25863504,0.8139545,0.2
fp_2179,0.056800477206707,0.3439326882362366,0.9464401,0.75100464,0.019392212852835655,0.18908702,0.81330454,0.2
fp_2180,0.2147599160671234,0.7041293978691101,0.9443716,0.5517796,0.025541171431541443,0.2684671,0.88002354,0.2
fp_2181,0.05645817518234253,0.266722172498703,0.94629216,0.35171396,0.0063277194276452065,0.25040862,0.80507815,0.2
fp_2182,0.251004159450531,0.5264836549758911,0.9478873,0.55785,0.008245871402323246,0.24008805,0.89181674,0.2
fp_2183,0.057077083736658096,0.3305951356887817,0.9446567,0.7295196,0.014476914890110493,0.19812296,0.80994296,0.2
fp_2184,0.032634634524583817,0.4716503024101257,0.96539825,0.32584074,0.021254388615489006,0.24567804,0.8752552,0.2
fp_2185,0.040980733931064606,0.480477899312973,0.94726753,0.65568554,0.03344589099287987,0.20689113,0.8207062,0.2
fp_2186,0.10355473309755325,0.5518618226051331,0.96071386,0.29072708,0.035462796688079834,0.28120908,0.8008042,0.2
fp_2187,0.02207856811583042,0.3094951510429382,0.9431193,0.5334734,0.012772811576724052,0.19350375,0.82329684,0.2
fp_2188,0.014342138543725014,0.5447193384170532,0.93984985,0.30522293,0.030502093955874443,0.39720201,0.8174741,0.2
fp_2189,0.07633104920387268,0.3979861140251159,0.9407939,0.25204113,0.0340854786336422,0.1778283,0.80908,0.2
fp_2190,0.026632053777575493,0.4020076990127563,0.95120424,0.4574852,0.03445090726017952,0.39578554,0.88088435,0.2
fp_2191,0.06573010981082916,0.328159898519516,0.9446037,0.2841242,0.026403183117508888,0.19245009,0.8120315,0.2
fp_2192,0.1642722487449646,0.7067399621009827,0.9497693,0.35496882,0.021531052887439728,0.31846362,0.83316094,0.2
fp_2193,0.03092845343053341,0.4167136251926422,0.9415051,0.42368388,0.02136368304491043,0.20157763,0.82374597,0.2
fp_2194,0.22552640736103058,0.5813869833946228,0.9570383,0.41163212,0.020951498299837112,0.16944149,0.8662332,0.2
fp_2195,0.022457201033830643,0.3181338906288147,0.94817746,0.46336398,0.018238132819533348,0.22841917,0.81412625,0.2
fp_2196,0.05036178603768349,0.3891008198261261,0.964221,0.3515846,0.006788819096982479,0.5429668,0.8460758,0.2
fp_2197,0.050540924072265625,0.3768678903579712,0.9463512,0.70207953,0.01716478355228901,0.20184451,0.81943196,0.2
fp_2198,0.35732367634773254,0.5760068893432617,0.9294909,0.4083318,0.027114862576127052,0.43171346,0.86046314,0.2
fp_2199,0.026582051068544388,0.7397668361663818,0.948169,0.70870554,0.027578389272093773,0.22076674,0.8104005,0.2
fp_2200,0.22410981357097626,0.289659172296524,0.93995404,0.45485526,0.02072220668196678,0.23746982,0.85439956,0.2
fp_2201,0.027775458991527557,0.7795451879501343,0.94591296,0.6857207,0.006529210601001978,0.17799385,0.77174985,0.2
fp_2202,0.3087138831615448,0.7589174509048462,0.9486464,0.47130418,0.008951721712946892,0.35359266,0.88659894,0.2
fp_2203,0.01572609320282936,0.7589477896690369,0.96715295,0.3865164,0.021555110812187195,0.16363865,0.812837,0.2
fp_2204,0.24040143191814423,0.4597805440425873,0.94775724,0.40353847,0.02994419075548649,0.37921274,0.8695606,0.2
fp_2205,0.01478139404207468,0.7275868654251099,0.95766354,0.44175926,0.029350874945521355,0.1493036,0.72556776,0.2
fp_2206,0.1800500899553299,0.4986462295055389,0.950124,0.24376099,0.04474394768476486,0.19710827,0.85509914,0.2
fp_2207,0.015858015045523643,0.7407558560371399,0.9630301,0.5422312,0.023618172854185104,0.17116874,0.82031435,0.2
fp_2208,0.23582662642002106,0.5652002096176147,0.9495808,0.42027345,0.03966944292187691,0.45260718,0.78852427,0.2
fp_2209,0.012763375416398048,0.6106076836585999,0.9509176,0.64405143,0.024640968069434166,0.18402992,0.81379706,0.2
fp_2210,0.18266309797763824,0.548153281211853,0.94556695,0.5618462,0.02188282459974289,0.2530474,0.8830213,0.2
fp_2211,0.027755260467529297,0.7681244015693665,0.9486282,0.57217586,0.01725282333791256,0.17632899,0.7910986,0.2
fp_2212,0.03040461242198944,0.47124183177948,0.9497432,0.22361739,0.024183811619877815,0.12548578,0.8323097,0.2
fp_2213,0.025692375376820564,0.7821321487426758,0.9470262,0.5606713,0.018438659608364105,0.19151312,0.8077524,0.2
fp_2214,0.0756397470831871,0.4619612395763397,0.9502038,0.2771611,0.022294262424111366,0.26633435,0.8699203,0.2
fp_2215,0.02723446674644947,0.7550795674324036,0.9646357,0.5721772,0.008513428270816803,0.20478131,0.8108598,0.2
fp_2216,0.2836429178714752,0.4636739790439605,0.9266648,0.42836165,0.0215944591909647,0.35173824,0.8318589,0.2
fp_2217,0.02785399556159973,0.7018897533416748,0.94674844,0.7616929,0.020923249423503876,0.20661233,0.8056805,0.2
fp_2218,0.09770848602056503,0.3614918887615204,0.94965744,0.53034973,0.051944319158792496,0.21515281,0.83678424,0.2
fp_2219,0.014429742470383644,0.7923332452774048,0.9498751,0.6067625,0.0065453085117042065,0.17243125,0.7777302,0.2
fp_2220,0.13567180931568146,0.4855029284954071,0.95669115,0.3397159,0.047938816249370575,0.1875132,0.811332,0.2
fp_2221,0.03008328191936016,0.8063579797744751,0.94704425,0.7627872,0.0159076526761055,0.1829384,0.79995775,0.2
fp_2222,0.016621679067611694,0.3362502753734588,0.96143275,0.39272255,0.07947246730327606,0.2630677,0.77205837,0.2
fp_2223,0.03030494973063469,0.3994014263153076,0.946843,0.7510497,0.0390106737613678,0.19360359,0.80852336,0.2
fp_2224,0.0042894682846963406,0.3488091826438904,0.9576817,0.38414168,0.04675384983420372,0.14235722,0.8100916,0.2
